StartMatrix : [16716, 1, 2090]
Stats : 35029096
AID	norel	lohi	lolo	hihi	hilo	eqv	opp
CMAS	6930	0	556	645	69	155	3
POPDC2	8321	0	0	22	0	15	0
FAM29A	6641	26	461	593	109	521	7
TPMT	8205	0	20	116	5	12	0
FAM148A	7095	2	109	516	549	79	8
CCDC64B	7940	0	13	242	140	23	0
ZFYVE16	6968	73	601	222	24	457	13
hCG_20426	6214	57	2	114	1005	278	688
MAP1LC3A	6845	27	313	454	183	524	12
NAF1	5667	45	1105	386	74	698	383
LCK	8063	0	105	164	12	14	0
LOC126661	5757	451	99	48	1045	201	757
DIP2A	7058	3	43	535	565	124	30
JAGN1	7546	27	391	0	0	336	58
KIF1B	7484	1	96	592	88	96	1
FARS2	5400	32	785	977	280	832	52
MRPL45	5476	28	1007	793	191	794	69
DEFA1	8008	0	0	10	62	37	241
PTPMT1	5608	65	1016	785	225	595	64
ZNF322A	7754	0	0	210	243	147	4
AOX1	8337	0	2	14	0	5	0
AKT1S1	6842	4	224	736	110	439	3
TMEM18	6509	12	276	660	130	749	22
TNFRSF10C	8230	0	0	1	127	0	0
SYTL5	7980	0	5	358	14	1	0
C11orf56	7915	0	8	256	140	39	0
PRMT5	7108	111	600	0	0	434	105
HS6ST2	7366	2	96	748	121	25	0
DHX29	6971	109	639	0	0	498	141
RPESP	7136	0	4	713	502	3	0
MGC31957	6497	66	1	44	712	235	803
GPRC5A	8217	2	45	75	11	8	0
SYT7	6493	123	8	17	806	214	697
CCL17	8358	0	0	0	0	0	0
ZNF217	7202	119	755	0	0	186	96
SLAMF7	7111	0	80	991	156	20	0
GIMAP8	6862	0	203	893	201	199	0
PRUNE	6882	0	16	609	639	178	34
MMP7	7053	2	66	497	660	72	8
ZSWIM6	7147	2	450	343	28	361	27
ZNF818	8043	0	19	256	19	21	0
AOF2	7078	8	233	221	81	726	11
MSTP9	7997	10	28	57	265	0	1
PRLR	6824	15	373	908	172	63	3
ALDOB	8329	0	0	24	5	0	0
RBAK	6438	133	969	57	2	547	212
ASPHD2	7666	16	165	333	67	108	3
NRAS	5098	43	1375	876	170	543	253
TGM7	8058	0	0	12	108	71	109
JUNB	8288	0	2	68	0	0	0
C1GALT1	6881	16	782	291	39	314	35
AURKB	7097	0	48	1002	143	66	2
IFI16	7637	6	695	9	4	7	0
RAD50	7287	63	524	0	0	391	93
LOC91548	6745	35	1	125	912	125	415
LOC100129633	6101	242	44	17	1294	212	448
ABHD2	6271	243	1441	123	12	208	60
MGC33407	8265	1	0	10	49	22	11
PCDHB16	8344	0	0	13	1	0	0
IL1B	8304	1	1	32	19	1	0
RCP9	7613	18	470	18	1	156	82
XK	7354	67	623	6	0	256	52
SGTB	5882	15	719	1171	258	302	11
ZNF682	6938	3	94	404	733	111	75
SMC6	6499	38	464	839	120	356	42
C9orf125	7049	6	453	555	63	221	11
ZNF639	6871	0	55	690	510	201	31
GCSH	6575	151	907	4	0	541	180
SGMS2	5625	31	1124	722	242	445	169
ALKBH8	7054	0	6	546	599	143	10
CHST4	7933	0	6	110	305	4	0
C10orf67	7855	0	0	19	280	64	140
ENO1	5729	10	379	1308	388	540	4
TMEM45B	7345	9	478	145	149	227	5
CLEC3B	7501	12	123	266	423	29	4
CD69	7698	1	213	388	43	15	0
TMEM70	6513	70	959	118	10	548	140
PRKD3	4967	17	985	1183	412	700	94
DIS3L	6460	71	1000	383	47	376	21
RFPL1S	6391	45	0	80	913	261	668
LRRC19	7073	2	331	512	257	181	2
EAPP	7062	40	753	125	26	301	51
ZCCHC3	6413	32	1	42	721	318	831
C20orf26	8358	0	0	0	0	0	0
RPL4	7476	8	658	34	2	176	4
PRIMA1	7625	167	275	17	252	14	8
CDADC1	6744	45	205	519	347	428	70
EXOC4	7383	2	24	624	244	80	1
SFRS2	5107	28	972	1104	293	727	127
CKS1B	4812	33	1279	802	264	994	174
CXCL13	7661	0	31	329	327	10	0
BUB1B	7048	40	307	607	66	284	6
PRPF19	7957	0	89	245	7	60	0
POLE2	7037	1	177	696	181	264	2
FBXO4	6583	21	293	845	141	466	9
CD200	6165	7	475	1185	280	245	1
GABRP	7861	0	1	131	365	0	0
EFHD2	8358	0	0	0	0	0	0
LOC100132302	6200	14	384	931	283	543	3
GPBP1L1	6472	0	39	1700	126	21	0
INPP5F	7266	12	394	360	32	280	14
BPTF	6683	146	1021	32	0	378	98
LOC170082	7252	0	6	444	579	77	0
MTAP	7313	6	123	631	93	191	1
NAAA	7466	10	426	220	111	123	2
CMAH	7433	0	93	482	335	13	2
ADAMTSL1	8188	0	0	4	28	52	86
MLLT10	6440	8	571	887	191	252	9
NPL	6433	0	75	1677	134	39	0
CDC2L6	7755	5	202	281	8	107	0
CPNE5	7279	74	499	172	142	157	35
DYNC1LI2	6669	5	769	524	111	259	21
SGPP1	6800	54	729	120	1	458	196
HAPLN1	6531	0	57	1409	321	40	0
RHOQ	7248	2	162	689	114	139	4
ABHD6	6922	2	155	843	106	330	0
GGH	7437	49	495	104	3	231	39
DNAJC15	7878	23	399	25	0	33	0
WDR57	6483	0	119	1272	291	192	1
NPHP3	8181	0	25	140	8	4	0
THSD3	7508	0	0	7	198	144	501
CSRP1	8311	0	0	32	0	15	0
CIDEC	7481	288	28	85	444	5	27
UBXD2	6714	197	1166	37	1	191	52
PLEKHA4	6165	361	49	58	828	262	635
ABTB2	8171	0	0	3	17	53	114
ABHD5	6270	0	238	1475	259	111	5
FAM44A	5659	143	1555	171	29	575	226
SNF1LK	8066	0	9	165	113	5	0
LOC344405	7075	26	108	284	679	65	121
MBIP	6504	21	716	559	126	407	25
AKR1B10	7768	10	476	50	15	38	1
TLE4	7775	1	434	95	6	46	1
TSR1	5683	15	842	1100	318	396	4
FYN	7168	1	73	978	105	33	0
GJD4	7711	108	2	51	240	105	141
SLC37A3	8358	0	0	0	0	0	0
TTLL6	7744	13	43	213	316	25	4
ITGB2	6901	0	229	1030	69	129	0
CPSF2	4789	37	1425	910	268	692	237
KCNF1	8260	0	0	0	27	10	61
TBX10	8121	26	3	58	147	0	3
CHIT1	8354	0	0	1	3	0	0
ZFPM2	7784	0	80	383	72	39	0
SBNO1	7185	1	105	534	284	238	11
SMC1A	6049	178	1284	20	0	604	223
MBTPS1	7096	7	394	10	0	738	113
C20orf111	6967	8	734	85	15	452	97
ZNHIT3	5305	21	956	783	189	1000	104
SAMD4B	7207	56	631	37	178	225	24
PSME4	7046	102	498	314	43	343	12
PIK3R3	7067	5	336	639	101	205	5
C1orf34	5939	4	569	1363	311	169	3
BAD	6699	0	193	1075	92	299	0
ITGA8	5775	514	79	26	1164	345	455
CTLA4	8358	0	0	0	0	0	0
POSTN	6611	0	71	1401	258	17	0
AMT	8226	0	88	34	0	9	1
FAM107A	7527	129	195	91	349	44	23
MTSS1	7206	24	452	174	66	393	43
LOC159110	8076	0	0	15	171	39	57
MYADM	8190	4	118	29	3	14	0
RAP2A	6074	54	1132	259	62	633	144
DKC1	6955	101	559	242	114	360	27
SCG5	7843	0	20	411	84	0	0
CCDC55	7466	9	482	111	13	261	16
HOXD8	8041	11	33	27	244	1	1
FEN1	6627	0	101	1350	103	177	0
NEDD4L	7984	0	181	100	3	89	1
SFRP1	7556	0	78	569	130	25	0
RASEF	6438	402	99	93	1001	94	231
E2F6	6721	35	408	442	118	613	21
LOC100131067	7258	0	5	504	459	130	2
C3orf63	7563	40	179	105	292	98	81
PROX1	7274	1	75	715	248	43	2
POLR2J2	6580	28	317	549	238	636	10
KIAA1737	7245	3	402	413	111	184	0
LMAN1	6724	127	812	2	0	551	142
ST6GAL1	6658	0	9	1458	203	30	0
SAMM50	7298	4	577	345	24	110	0
IL8	7970	3	224	84	67	9	1
FANCF	5774	61	692	773	181	818	59
PYGL	8351	2	4	0	1	0	0
EPPK1	8343	2	9	0	0	4	0
LDLR	8245	2	54	46	0	11	0
C9orf19	5928	0	106	1959	307	57	1
LOC643167	8234	3	71	40	2	8	0
ACSL6	7786	0	3	314	255	0	0
HMGCR	7666	35	539	14	0	94	10
SSRP1	7296	34	792	37	100	95	4
C5orf35	6617	4	238	1172	276	47	4
SPINK2	7709	0	3	574	60	12	0
GDAP1	7207	23	203	607	84	229	5
ZNF200	6159	15	543	839	146	636	20
DACT1	7846	0	137	320	36	18	1
ATRX	6140	169	1159	6	0	635	249
GRB2	7946	25	354	2	0	28	3
DPT	8007	0	25	307	4	15	0
CREB3L2	7058	77	544	0	0	519	160
PIK3C3	7854	5	255	58	2	180	4
PPM1A	7313	41	697	25	0	261	21
NADK	8310	1	36	0	0	11	0
TRAK1	6955	297	479	76	104	329	118
FAM91A2	6177	0	74	1887	157	63	0
PSMC6	7667	15	187	0	0	437	52
AHNAK2	8298	0	40	18	1	1	0
PSMA1	5481	75	1386	320	39	842	215
ZNF571	7237	0	7	523	509	82	0
PIR	7242	4	228	682	44	156	2
SOCS3	8088	4	241	19	2	4	0
UNK	4843	22	1287	1208	426	480	92
TRIM4	5600	25	863	982	295	515	78
KIAA0368	7586	49	488	0	0	217	18
RAB9A	7264	20	789	113	7	152	13
AKAP9	7301	0	142	615	108	190	2
WASF3	7806	1	157	269	97	28	0
GBE1	6868	72	552	0	0	672	194
PPIL1	5864	91	1344	552	176	289	42
RAI1	7484	167	14	29	323	116	225
ZNF507	6515	9	455	661	171	503	44
LOC100131062	7986	3	44	81	238	6	0
GCNT1	5393	30	1004	1076	312	474	69
ILDR1	7743	4	123	433	8	46	1
XRCC6	8108	12	110	0	0	112	16
ASB12	5222	641	150	15	1476	234	620
ACO2	6807	46	1013	42	4	423	23
GLP-1	6166	170	18	15	814	275	900
SF3B3	7770	20	179	0	0	317	72
GGT6	7814	1	210	66	81	179	7
C21orf63	7626	25	145	310	148	93	11
CCDC111	5584	32	1105	838	271	445	83
ABCC6	7658	0	84	559	25	32	0
OVOL2	7607	7	343	106	15	265	15
LOC145837	8250	0	14	60	34	0	0
EEF1D	7409	6	709	11	23	199	1
ACADS	7376	24	85	357	352	99	65
SLC20A1	7742	1	35	200	376	4	0
C14orf126	5430	171	1487	108	13	848	301
SP100	7087	15	742	195	66	227	26
SYNPO	6912	344	125	148	396	79	354
NHSL1	7469	4	215	305	170	189	6
WNT2B	8328	0	9	14	7	0	0
SLC39A7	8084	0	68	143	52	11	0
ACTC1	8349	0	0	6	0	3	0
ATP1B1	7507	10	698	27	10	104	2
PDE6A	7406	25	86	181	506	86	68
C4BPB	8226	0	6	81	45	0	0
SAFB	7225	70	471	111	183	245	53
FLJ20323	6026	97	1197	29	0	772	237
CNN1	8053	14	52	75	135	28	1
ZMYND11	5424	4	244	1664	435	584	3
SFRS9	6596	4	355	508	59	833	3
ZNF140	5460	44	988	972	235	605	54
GNL3	6103	205	1207	3	0	645	195
CRKRS	5708	52	939	689	202	680	88
DCUN1D5	6410	35	482	629	181	600	21
CLTC	8275	2	43	0	0	38	0
CCDC13	7411	495	48	58	202	12	132
TATDN3	7121	0	156	803	53	217	8
DCN	6917	1	276	931	142	90	1
CSTF3	7563	2	228	467	6	92	0
GNLY	8355	0	0	3	0	0	0
HSPB3	8142	0	0	85	131	0	0
TH1L	5620	15	900	969	340	503	11
LOC284352	8358	0	0	0	0	0	0
MACF1	6193	8	557	1059	298	237	6
EIF4EBP1	6697	15	227	1010	166	241	2
SLC9A2	8224	11	55	37	27	1	3
MYST4	7291	6	383	356	43	274	5
C14orf118	8274	0	34	30	0	20	0
PVRL2	6680	16	296	612	231	517	6
RNF157	7902	0	1	440	15	0	0
FGD6	6928	0	37	1082	159	152	0
ATP1B3	7700	4	225	74	128	221	6
RAB11FIP1	7250	106	789	4	0	186	23
HIST1H2BC	7081	0	68	924	196	89	0
KIAA0430	8189	4	71	0	0	77	17
RPL31	7307	96	557	0	0	314	84
UBE2H	6017	147	1318	69	0	611	196
LTB	8102	7	15	75	138	19	2
GADD45GIP1	6623	2	145	1046	103	438	1
CYP26B1	8332	0	0	22	3	1	0
HSPB8	8224	0	3	90	3	38	0
LAMC2	8150	5	69	51	67	16	0
IGFBP4	7130	85	521	126	207	241	48
TCF12	6970	85	725	95	13	340	130
OIP5	6842	1	238	877	122	276	2
ELL3	6625	4	510	851	133	216	19
KIAA1383	8358	0	0	0	0	0	0
EIF4B	7285	30	267	641	95	32	8
FLCN	7830	1	55	376	50	45	1
DDX26B	7966	3	74	129	163	23	0
PSMB4	6589	9	690	230	52	743	45
CDCP1	7121	3	33	897	221	79	4
PGD	5136	66	1441	679	146	679	211
JPH3	5433	384	43	17	1214	322	945
TBX2	8331	0	0	1	1	6	19
WDR33	5713	38	873	819	232	635	48
CD99	6520	17	414	564	210	628	5
LATS2	7255	2	135	367	550	45	4
ABCA5	7752	23	251	67	190	53	22
ATP6V1H	8137	0	65	0	0	144	12
DCTD	5364	24	987	1098	319	519	47
RNF145	7617	56	494	0	0	162	29
PGM3	6100	27	825	813	158	415	20
RDH13	7561	14	210	447	44	79	3
TM4SF1	7613	4	387	273	68	13	0
COTL1	7392	26	697	5	0	192	46
PDGFC	7324	0	320	577	62	75	0
LSM4	6399	22	372	690	252	618	5
KLF6	6970	23	556	237	202	360	10
THOC2	6474	9	443	803	190	421	18
ZNF711	7819	6	122	347	18	45	1
UTP20	7644	22	58	183	359	70	22
SULF2	6829	22	502	301	157	539	8
PHF12	8206	0	30	63	36	23	0
NUCKS1	5986	15	1054	704	202	379	18
TOPORS	5675	10	879	896	206	596	96
PCTP	5967	170	1201	49	3	745	223
MTO1	5717	115	1196	236	20	761	313
TMEM41B	5841	46	1159	285	50	715	262
CCL24	7161	0	19	665	492	21	0
LOC285086	5690	43	1043	653	194	559	176
PFAS	7235	0	218	485	53	364	3
LOC54492	7614	2	67	339	267	68	1
NUP160	4832	19	1239	1191	398	523	156
MUC20	8092	0	29	228	4	5	0
STX19	8118	5	99	122	1	13	0
NXF3	8341	0	0	5	12	0	0
BLVRA	8217	1	100	31	8	1	0
NDUFA13	7176	33	839	23	84	197	6
LOC51252	6769	15	0	76	774	190	534
CROP	8312	5	28	4	4	1	4
GIPC2	5850	97	1217	479	124	386	205
ATP2B1	7029	7	615	321	166	212	8
PRCC	6699	36	902	103	19	522	77
PLEC1	7101	41	458	156	197	379	26
HIST1H3H	7829	4	133	318	51	23	0
KDSR	6097	12	487	1198	270	290	4
TSPAN4	7701	10	106	245	205	77	14
DRAM	7210	24	351	463	127	177	6
NOSTRIN	8127	2	177	29	0	23	0
CBS	8266	51	2	4	35	0	0
BFAR	5677	1	366	632	69	1464	149
MTHFD1L	6961	43	402	330	334	256	32
PARP12	7851	8	239	99	57	103	1
VCPIP1	6942	0	8	645	664	98	1
AKAP2	7169	4	670	351	110	54	0
SLC11A2	7148	24	377	473	178	150	8
LILRB1	7950	0	35	304	13	56	0
LYAR	6972	19	305	439	249	343	31
PCDH20	8179	1	42	133	3	0	0
MSX2	7189	0	6	594	567	2	0
SFRS12IP1	4861	18	934	1525	493	487	40
LGMN	6769	84	1052	5	0	359	89
RNF111	6828	86	661	0	0	632	151
ANLN	7031	18	407	551	86	262	3
TAPT1	7043	74	706	135	14	234	152
HLA-DRB1	7116	0	226	868	54	93	1
ZMYM5	7398	12	163	507	31	239	8
SLC9A3R1	7431	137	189	54	268	187	92
IFIT1	7373	0	289	531	113	52	0
LOC285628	7813	1	1	241	301	1	0
BIRC3	7971	4	184	185	7	7	0
NOLA3	6845	13	719	362	104	311	4
NBEA	8188	0	62	80	9	19	0
CABP4	5726	201	20	11	1063	311	1026
C20orf177	6151	6	418	1115	246	410	12
YIPF1	8358	0	0	0	0	0	0
IGF1	6816	0	77	1137	228	100	0
SEC23IP	6508	165	988	2	0	519	176
NIPA1	7368	7	164	593	83	141	2
C9orf16	6491	3	274	830	230	528	2
APPL1	5128	65	1326	945	370	426	98
UBE2Q2	5913	140	1324	30	1	705	245
XDH	7719	6	405	53	102	72	1
CKAP4	6842	9	509	760	156	81	1
ACAT1	7290	4	484	370	88	114	8
SSBP1	5743	23	1000	764	221	573	34
GBP1	7868	4	203	261	10	12	0
C14orf1	5876	5	240	1348	375	512	2
LGR4	7091	48	855	129	24	187	24
NDUFA1	7335	16	885	0	13	103	6
MESDC1	7099	11	735	172	89	251	1
IL13RA1	5848	1	214	1402	381	509	3
ACP2	7443	12	510	33	27	324	9
HDLBP	7713	31	232	0	0	305	77
ZNF680	7152	0	7	543	517	131	8
KIAA1217	7633	5	344	115	8	245	8
RDX	7166	3	484	520	130	54	1
TRAF3IP1	6348	15	659	537	161	609	29
ZNF268	8121	0	57	156	4	20	0
ZNF605	7588	5	151	414	12	187	1
ZNF318	7024	41	233	578	72	405	5
SMCR7L	7094	82	587	10	0	457	128
ZNF364	5353	14	832	1045	312	773	29
MANEAL	7338	6	219	545	157	92	1
ADSS	5805	149	1280	24	0	789	311
TESC	7520	8	30	207	539	33	21
RHBDF1	8205	0	0	23	50	55	25
LOC400642	6648	0	144	1347	185	34	0
MYSM1	6321	108	878	381	86	387	197
CDS1	6949	37	894	191	63	178	46
INTS10	6911	29	317	315	35	728	23
KLHL28	6874	0	18	744	608	113	1
HHLA3	7360	4	0	52	517	59	366
TACR2	8324	0	0	11	0	23	0
DTD1	6860	98	598	301	88	398	15
WDR51B	5668	100	1195	274	45	784	292
LMO2	7795	0	245	205	26	86	1
THYN1	5834	77	1137	128	46	916	220
RC3H2	5977	10	355	1156	234	620	6
PEX11A	7777	0	21	496	25	39	0
LAMC1	6825	15	722	488	145	126	37
ADCK2	6183	4	479	1121	260	276	35
LOC220594	7630	4	248	215	81	158	22
PCDHB10	7579	1	75	566	107	30	0
PRG2	8276	0	0	2	20	27	33
RPS8	6838	45	829	105	3	445	93
SOD3	8044	178	18	2	87	2	27
TTC22	7295	0	5	811	244	3	0
HMMR	6697	14	464	803	80	298	2
VPREB3	7874	132	31	82	214	23	2
PM20D2	6152	79	1104	288	153	452	130
LAIR2	7702	280	36	3	296	5	36
SPATA18	8146	0	3	177	32	0	0
SULT1A2	7143	22	263	307	402	185	36
CEBPA	7293	0	115	554	40	352	4
PRKAB2	8273	0	75	5	0	5	0
CD74	7055	16	589	234	156	306	2
NUP98	5450	67	1231	690	207	572	141
ZMAT3	7054	0	73	1129	45	57	0
PSMF1	5527	9	548	1031	278	911	54
LOC100133665	7516	16	363	0	0	389	74
ANKRD26	8170	0	0	31	107	50	0
LRIG2	7714	23	162	335	17	107	0
STAT3	6539	107	857	18	1	637	199
ERBB2IP	8198	13	115	12	0	18	2
NEDD4	7927	3	136	238	11	43	0
PEX26	7214	15	108	209	609	177	26
PTGER2	6960	3	320	871	138	62	4
PANX1	7011	18	247	611	96	360	15
GPM6B	7609	0	139	312	237	61	0
DNAJC13	6820	65	605	63	2	557	246
GBA2	7095	46	367	116	180	523	31
ZNF44	6304	19	733	754	233	178	137
GEM	8042	0	81	189	20	26	0
EPB41	8049	1	151	14	0	141	2
PAPOLA	5808	204	1332	22	0	739	253
LOC100133585	7665	23	431	122	27	67	23
H2BFS	6697	5	343	668	200	442	3
RWDD4A	5835	43	907	411	151	776	235
PAFAH2	5947	10	371	1134	236	654	6
SERPING1	7696	0	186	310	78	88	0
LOC729222	8238	0	16	77	14	13	0
LOC654433	8344	0	13	1	0	0	0
ATP2A2	7452	25	664	48	6	161	2
HLTF	6546	43	898	602	122	130	17
TRAPPC2L	6303	1	194	1063	149	648	0
SYK	7290	12	469	333	60	184	10
MCM8	6751	1	210	1096	90	209	1
CXYorf2	7485	20	0	16	499	138	200
MGC12916	8106	18	3	6	71	95	59
ELOVL7	6903	97	673	272	61	271	81
STAP1	7831	0	31	411	52	33	0
HOXA13	7876	6	216	223	35	2	0
PPIF	5713	7	302	1399	390	543	4
RIPK2	7062	13	155	495	353	247	33
RG9MTD2	6915	0	80	623	633	98	9
TPSB2	6886	0	26	1235	188	23	0
SH3GLB1	6604	61	1287	92	14	267	33
ADIPOR1	8086	4	102	0	0	148	18
HNRNPA2B1	7382	22	780	29	55	87	3
PYY2	5514	590	149	22	1331	310	442
KIAA0090	5203	66	1318	627	122	676	346
TOP1	6915	104	903	225	42	125	44
CA1	7092	417	729	2	54	11	53
FILIP1L	7846	1	198	200	24	89	0
BMP2	7686	78	261	137	154	38	4
LOC203411	5753	181	1356	24	1	770	273
NR4A1	8173	2	5	30	138	10	0
KLRB1	6944	0	130	1095	112	77	0
ZBTB11	6443	112	846	2	0	710	245
MRPS12	5983	9	332	1083	265	682	4
EMID2	5676	849	180	10	759	233	651
NTRK2	8289	0	0	69	0	0	0
RERE	6348	3	201	1087	256	460	3
CCDC117	5570	49	1228	776	267	386	82
FZD5	7722	5	463	37	1	130	0
MUC5AC	8228	0	0	8	122	0	0
TCEA3	8308	0	46	1	0	2	1
CCDC100	7102	25	355	341	21	507	7
MAP4K3	5658	33	1095	570	152	622	228
C12orf52	7295	3	92	587	51	321	9
HARS2	7992	0	303	4	0	59	0
FBXO33	7273	26	285	448	214	100	12
TMEM126B	5096	98	1449	147	27	1136	405
RPS17L4	7033	12	293	291	159	566	4
CAPG	7283	0	106	873	36	60	0
ZZZ3	5382	139	1471	146	7	799	414
FRMD6	7362	5	319	341	151	178	2
RPL36AL	7485	3	510	38	1	320	1
TPBG	8327	0	30	0	0	1	0
PRPF39	6545	60	653	366	8	412	314
PDAP1	6917	212	510	100	140	418	61
JARID1B	6871	90	565	0	0	663	169
MLH1	6058	184	1212	5	0	663	236
ACADSB	7046	9	322	693	51	230	7
MTMR6	6963	39	287	419	87	532	31
LOC284889	6852	417	244	15	310	5	515
SHMT1	6449	10	516	847	133	402	1
HMGCS1	7844	0	3	509	2	0	0
VEZF1	6170	73	1147	437	97	358	76
RFC1	5400	116	1330	50	1	1091	370
CASP6	5296	7	725	1600	382	335	13
HBEGF	8142	10	114	23	58	11	0
TMPRSS3	8094	0	4	126	131	3	0
LOC100129406	8274	0	1	80	0	3	0
FAM150B	7158	0	72	971	109	48	0
TRAT1	7746	0	23	508	41	40	0
C11orf73	5813	16	526	1255	262	474	12
SLC26A3	7247	467	635	0	6	1	2
MIER1	7439	84	570	0	0	229	36
CARHSP1	6939	56	319	307	157	538	42
USP46	5772	68	1165	352	97	713	191
TAOK3	8231	1	79	34	7	6	0
ADCY3	7886	40	205	100	61	60	6
SERPINA1	6863	9	229	918	200	138	1
PPAPDC1B	6018	228	1334	12	2	565	199
FHL1	7191	0	102	694	315	56	0
NFU1	6136	55	1016	424	84	533	110
C10orf38	8356	0	2	0	0	0	0
ATP6V0B	6749	11	1037	205	52	301	3
CHN2	7952	26	222	140	2	16	0
DST	7683	72	131	90	316	25	41
DUX4	6502	331	74	50	821	124	456
C17orf58	6956	2	278	462	27	616	17
SCYL1BP1	6632	9	500	773	212	223	9
IGHA1	6357	0	75	1616	282	28	0
MAPKAP1	5841	4	203	1455	366	487	2
SLC35A3	5369	8	1100	1066	287	460	68
PLEKHG3	7393	0	0	14	271	150	530
DLGAP4	5922	451	100	78	1432	123	252
GAGE1	6650	65	1	78	766	267	531
AVEN	6312	53	473	650	94	725	51
GABRB3	8303	0	23	28	4	0	0
RASA2	6556	0	108	1457	71	166	0
LOC283070	8012	1	128	194	6	17	0
ADRB1	7830	0	49	463	13	3	0
CAMKK1	7557	0	0	21	321	45	414
LPAR1	6981	8	495	358	267	232	17
XPO4	7565	0	17	551	129	96	0
CCNB1IP1	6538	7	134	1050	261	348	20
SSBP3	7232	117	409	58	182	263	97
ENTPD2	7210	25	0	67	456	116	484
TMED4	6340	5	311	830	247	619	6
SCAMP4	7437	151	383	18	121	164	84
MKI67IP	6739	56	591	516	49	396	11
HOXA7	8355	0	0	1	0	2	0
OLFM1	8209	0	123	21	4	1	0
PALM2-AKAP2	7252	1	398	477	127	103	0
FKTN	5539	173	1520	122	26	718	260
GBAS	5824	119	1194	66	4	839	312
ZNF720	6979	79	692	209	5	305	89
POPDC3	8357	0	0	1	0	0	0
MYB	6529	49	830	531	164	215	40
RAC2	7078	4	166	643	173	293	1
PEG3	7996	0	27	278	31	26	0
CCL20	7959	3	292	96	5	3	0
ITLN1	7870	2	183	283	17	3	0
PADI2	7486	55	357	60	273	87	40
BRIP1	7861	0	0	375	111	11	0
RAI2	8354	0	2	2	0	0	0
LOC203547	6899	78	597	0	0	597	187
NKX2-3	7266	4	353	321	216	196	2
AEBP2	5170	15	961	1097	374	673	68
ERGIC1	6637	2	192	1148	88	290	1
TET3	8148	3	46	101	8	51	1
SLC16A14	8028	9	141	168	9	3	0
ZNF204	7830	34	111	299	64	20	0
SSH1	7476	6	522	47	2	256	49
POMP	6600	10	473	784	136	344	11
PHIP	7891	16	240	133	6	69	3
GLI3	7614	109	255	59	262	49	10
CSRP2	7743	1	283	184	60	87	0
ZNF606	7111	1	8	554	559	103	22
FH	5646	5	250	1504	408	541	4
UHRF1BP1L	7067	11	402	575	56	243	4
BCAS1	7976	7	217	60	52	45	1
C15orf23	6982	16	312	572	200	268	8
SDCCAG10	6049	145	1283	70	0	613	198
WBP4	7093	7	471	412	65	301	9
NAPSB	7629	1	81	265	325	55	2
PDPN	8357	0	0	1	0	0	0
LPAR5	6873	10	735	324	78	306	32
OSBPL11	6176	22	955	592	159	371	83
RPS6KC1	6388	19	719	637	140	438	17
HES1	8038	1	143	132	7	37	0
ATP11B	7432	79	484	0	0	282	81
CETP	6985	670	213	5	235	83	167
FCRLA	8215	0	0	140	0	3	0
PCOLCE2	8267	0	0	84	1	6	0
GSTM4	5664	11	296	1405	391	588	3
TMEM107	7005	28	321	578	38	385	3
FA2H	7416	6	132	362	257	180	5
GPR157	8043	0	4	186	89	36	0
ALDH3A1	7649	0	4	304	400	1	0
FBXW2	6410	123	879	18	1	709	218
PHPT1	5881	7	578	779	181	905	27
MRPL15	5767	158	1257	24	0	857	295
ING3	6962	6	535	448	90	302	15
EPM2AIP1	7787	1	365	153	31	19	2
RPL37A	7190	13	631	155	168	195	6
ARL3	6306	17	672	748	145	462	8
PUM1	5487	115	1398	131	23	949	255
KIAA0391	7149	64	584	5	0	467	89
DLEC1	7167	23	2	22	399	158	587
MS4A1	7823	0	33	233	258	11	0
DEFA6	7187	0	2	621	547	1	0
MGC15613	7028	16	0	32	403	201	678
LOC100128822	5631	15	803	1256	320	299	34
HSD17B7P2	8358	0	0	0	0	0	0
ACVR1C	7303	2	252	702	47	50	2
FAM63A	7121	392	66	38	622	62	57
MAP1LC3B	7288	26	886	33	2	116	7
ARV1	6237	88	959	62	3	824	185
STOX2	8004	0	4	248	97	5	0
NAP1L3	7910	0	16	370	33	29	0
AFF3	7184	0	50	816	258	50	0
RP6-213H19.1	6435	1	60	1465	244	153	0
RSBN1	5189	165	1816	261	44	595	288
PLAU	7398	129	417	72	158	108	76
C14orf133	6891	14	174	487	196	578	18
BMPR2	6328	53	912	248	21	644	152
CYP2U1	7230	1	75	685	233	130	4
LOC26010	7154	30	809	154	10	188	13
LOC129293	8321	0	10	25	1	1	0
NFIB	6391	14	357	1282	277	36	1
COMMD5	8121	0	0	34	68	76	59
ARHGAP18	7617	41	390	0	0	245	65
FLJ33065	7890	0	0	23	185	37	223
NDUFAF1	6077	20	672	640	145	759	45
RNH1	6843	23	757	110	12	523	90
IPO5	5015	141	1776	194	40	812	380
FAM132A	7907	8	70	131	186	52	4
AQP1	7488	0	263	380	191	35	1
HNRPLL	4626	29	1326	753	162	1168	294
ANTXR2	7945	3	308	44	0	57	1
RGR	7756	0	0	45	255	67	235
LOC283357	6679	1	171	1278	111	118	0
SS18L1	6674	82	740	262	22	383	195
ASCC2	7156	24	636	42	142	345	13
IGFBP2	6933	0	72	1168	166	19	0
NKPD1	8358	0	0	0	0	0	0
RBX1	6111	2	618	379	52	1047	149
ZAN	8358	0	0	0	0	0	0
MINK1	8147	1	41	90	48	29	2
TAF1C	7827	0	1	85	422	22	1
